;rt_user;t_user;user_id;retweet_count;favorite_count;created_at;retweeted;hashtags;user_mentions;text
145;sherlock holmes;BFMTV;1,06882E+18;29;0;Mon Mar 20 11:57:52 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
146;Ga_hell;BFMTV;1,29141E+18;29;0;Mon Mar 20 11:51:58 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
147;Hristina Nicolas;BFMTV;3644550263;29;0;Mon Mar 20 11:37:33 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
148;La France au Burundi;AdeMontchalin;4568591482;20;0;Mon Mar 20 11:35:19 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
150;Arthur Le Ber;AdeMontchalin;533271739;20;0;Mon Mar 20 11:05:06 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
151;Jean-Yves Zoyo;AdeMontchalin;754911662;20;0;Mon Mar 20 10:59:35 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
152;hel.b #ensemble #Macron 2017-2027 #renaissance;AdeMontchalin;8,80767E+17;20;0;Mon Mar 20 10:38:52 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
153;chantal -💉💉💉💉💉 - #EM #Renaissance;AdeMontchalin;484713383;20;0;Mon Mar 20 10:37:38 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
154;Eric Vander Steen;AdeMontchalin;222429748;20;0;Mon Mar 20 10:33:46 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
156;Kévin Magron;AdeMontchalin;1,0805E+18;20;0;Mon Mar 20 10:27:54 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
157;Monique Iborra;BFMTV;372703035;13;0;Mon Mar 20 10:27:38 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
158;Laurence Benedetti;AdeMontchalin;8,63439E+17;20;0;Mon Mar 20 10:26:54 +0000 2023;True;[];[{'screen_name': 'AdeMontchalin', 'name': 'Amélie de Montchalin', 'id': 800435764966215680, 'id_str': '800435764966215680', 'indices': [3, 17]}];RT @AdeMontchalin: Souveraineté industrielle et numérique, climat, soutien de 🇺🇦, développement en Afrique, cohésion sociale : ce sont les…
160;Cergy Mack;BFMTV;8,55856E+17;13;0;Mon Mar 20 10:12:23 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
161;WOLF IN LOVE 🐺🥰🐺💙🤍;BFMTV;1,348E+18;13;0;Mon Mar 20 10:04:16 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
162;WOLF IN LOVE 🐺🥰🐺💙🤍;BFMTV;1,348E+18;29;0;Mon Mar 20 10:03:00 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
163;hel.b #ensemble #Macron 2017-2027 #renaissance;BFMTV;8,80767E+17;29;0;Mon Mar 20 09:47:49 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
164;Bibounette31;BFMTV;9,17673E+17;13;0;Mon Mar 20 09:40:47 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
165;hel.b #ensemble #Macron 2017-2027 #renaissance;BFMTV;8,80767E+17;13;0;Mon Mar 20 09:39:43 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
166;Phenix;BFMTV;1,11916E+18;13;0;Mon Mar 20 09:39:40 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
167;Abdelali HAIDA;BFMTV;1063810429;13;0;Mon Mar 20 09:36:47 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
168;Abdelali HAIDA;BFMTV;1063810429;29;0;Mon Mar 20 09:36:37 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
169;Lionel COSTES;BFMTV;8,11538E+17;13;0;Mon Mar 20 09:30:53 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
170;Anne Testuz Communication;iDFRights;1,13312E+18;2;0;Mon Mar 20 09:27:22 +0000 2023;True;[];[{'screen_name': 'iDFRights', 'name': 'institute for Digital Fundamental Rights', 'id': 1246544499855278081, 'id_str': '1246544499855278081', 'indices': [3, 13]}, {'screen_name': 'JeanMarieCAVADA', 'name': 'Jean-Marie CAVADA', 'id': 378480926, 'id_str': '378480926', 'indices': [34, 50]}, {'screen_name': 'B_SMART_TV', 'name': 'B SMART', 'id': 1262701894868389888, 'id_str': '1262701894868389888', 'indices': [60, 71]}];"RT @iDFRights: Aujourd'hui à 11h, @JeanMarieCAVADA sera sur @B_SMART_TV pour revenir sur la conférence ""Souveraineté numérique européenne :…"
172;🌟 Fr Failing Elites 🌊 Star and Stripes ⛽️;BFMTV;4866717149;29;0;Mon Mar 20 09:25:44 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
173;Arnaud MARION;bfmbusiness;124138455;7;0;Mon Mar 20 09:19:48 +0000 2023;True;[];[{'screen_name': 'bfmbusiness', 'name': 'BFM Business', 'id': 140776364, 'id_str': '140776364', 'indices': [3, 15]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [97, 110]}];"RT @bfmbusiness: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des…"
174;Mino;BFMTV;4468574472;29;0;Mon Mar 20 09:14:19 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
175;BlueMind;sylvaingarcia;417453620;3;0;Mon Mar 20 09:02:38 +0000 2023;True;[{'text': 'OpenSource', 'indices': [56, 67]}];[{'screen_name': 'sylvaingarcia', 'name': 'sylvain garcia', 'id': 59461158, 'id_str': '59461158', 'indices': [3, 17]}, {'screen_name': 'bluemind', 'name': 'BlueMind', 'id': 417453620, 'id_str': '417453620', 'indices': [31, 40]}, {'screen_name': 'DigitWorkplace', 'name': 'Digital Workplace', 'id': 2303083658, 'id_str': '2303083658', 'indices': [71, 86]}];RT @sylvaingarcia: 🔔 Retrouvez @BlueMind sur le village #OpenSource de @DigitWorkplace à partir de demain et jusqu'à jeudi. Les alternative…
176;La veille techno;sylvaingarcia;135145900;3;0;Mon Mar 20 09:00:23 +0000 2023;True;[{'text': 'OpenSource', 'indices': [56, 67]}];[{'screen_name': 'sylvaingarcia', 'name': 'sylvain garcia', 'id': 59461158, 'id_str': '59461158', 'indices': [3, 17]}, {'screen_name': 'bluemind', 'name': 'BlueMind', 'id': 417453620, 'id_str': '417453620', 'indices': [31, 40]}, {'screen_name': 'DigitWorkplace', 'name': 'Digital Workplace', 'id': 2303083658, 'id_str': '2303083658', 'indices': [71, 86]}];RT @sylvaingarcia: 🔔 Retrouvez @BlueMind sur le village #OpenSource de @DigitWorkplace à partir de demain et jusqu'à jeudi. Les alternative…
178;christine Périssé #AvecMacron;BFMTV;2417165851;29;0;Mon Mar 20 08:51:41 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
179;Tipoüet G;BFMTV;1,4994E+18;29;0;Mon Mar 20 08:44:15 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
180;🇫🇷 Fred defred 🇫🇷;BFMTV;1,26895E+18;29;0;Mon Mar 20 08:43:49 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
181;Génocide Amérindien. SI T'AS VOTE MACRON FERME LA!;BFMTV;1,58486E+18;13;0;Mon Mar 20 08:41:34 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}];"RT @BFMTV: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @BrunoLe…"
182;Nouamane Cherkaoui 📌;SouveraineTech;4890210593;30;0;Mon Mar 20 08:35:45 +0000 2023;True;[];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];"RT @SouveraineTech: ⭕️ Le 29 septembre 2023, vous n'êtes PLUS disponible !

Non, puisque ce jour-là, vous serez avec nous. Nous serons réun…"
183;crptpo.lens;bfmbusiness;1,38491E+18;7;0;Mon Mar 20 08:29:25 +0000 2023;True;[];[{'screen_name': 'bfmbusiness', 'name': 'BFM Business', 'id': 140776364, 'id_str': '140776364', 'indices': [3, 15]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [97, 110]}];"RT @bfmbusiness: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des…"
184;Rassemblement National PACA;MurielFIOL;3359390985;3;0;Mon Mar 20 08:29:21 +0000 2023;True;[];[{'screen_name': 'MurielFIOL', 'name': 'Muriel FIOL', 'id': 2149062481, 'id_str': '2149062481', 'indices': [3, 14]}, {'screen_name': 'J_Bardella', 'name': 'Jordan Bardella', 'id': 1499400284, 'id_str': '1499400284', 'indices': [22, 33]}];RT @MurielFIOL: Merci @J_Bardella de dénoncer l’inertie de la France et de l’Union Européenne dans ce domaine et de prôner un investissemen…
185;CARDINAUX JEAN JACQUES;BFMTV;1,52454E+18;29;0;Mon Mar 20 08:20:48 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
186;Nicolas R;BFMTV;1,21269E+18;29;0;Mon Mar 20 08:14:56 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
187;MROZ Liliane;BFMTV;981529610;29;0;Mon Mar 20 08:12:09 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
188;France Europe;BFMTV;1,34602E+18;29;0;Mon Mar 20 08:11:49 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
190;Lallier Michel #JeSoutiensEmmanuelEtBrigitteMacron;BFMTV;9,25745E+17;29;0;Mon Mar 20 08:06:01 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
191;DREVET-GOUIRIC;BFMTV;488727783;29;0;Mon Mar 20 08:02:08 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
192;Mas 🇫🇷🇪🇺🇺🇦 #Renaissance #ensemble;BFMTV;1386347918;29;0;Mon Mar 20 08:00:57 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
193;Orthez Immobilier;bfmbusiness;2892077572;2;0;Mon Mar 20 07:55:53 +0000 2023;True;[];[{'screen_name': 'bfmbusiness', 'name': 'BFM Business', 'id': 140776364, 'id_str': '140776364', 'indices': [3, 15]}];"RT @bfmbusiness: 💬 Réforme des retraites: ""Nous avons mis 7 milliards d'euros d'accompagnement social, c'est généreux et nécessaire""

 ➡ @B…"
194;Rudy;BFMTV;1,3161E+18;29;0;Mon Mar 20 07:53:01 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
195;Bauval;BFMTV;452015954;29;0;Mon Mar 20 07:52:03 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
196;Cergy Mack;BFMTV;8,55856E+17;29;0;Mon Mar 20 07:51:27 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
199;Christophe Boissimon;BFMTV;6,95749E+17;29;0;Mon Mar 20 07:44:36 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
200;SERRES Michel;BFMTV;1,63697E+18;29;0;Mon Mar 20 07:43:53 +0000 2023;True;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [3, 9]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [91, 104]}];"RT @BFMTV: 💬 ""La Banque de France confirme que l'inflation devrait refluer vers mi-2023""

➡@BrunoLeMaire, ministre de l’Économie, des Finan…"
203;Rabia Aziz;RMCInfo;3873665356;3;0;Mon Mar 20 07:26:13 +0000 2023;True;[];[{'screen_name': 'RMCInfo', 'name': 'RMC', 'id': 123830541, 'id_str': '123830541', 'indices': [3, 11]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [15, 28]}];RT @RMCInfo: 🎙 @BrunoLeMaire, ministre de l’Économie, des Finances et de la Souveraineté industrielle et numérique, est l'invité du #FaceÀF…
204;Jean-Marie CAVADA;iDFRights;378480926;5;0;Mon Mar 20 07:25:19 +0000 2023;True;[];[{'screen_name': 'iDFRights', 'name': 'institute for Digital Fundamental Rights', 'id': 1246544499855278081, 'id_str': '1246544499855278081', 'indices': [3, 13]}, {'screen_name': 'iDFRights', 'name': 'institute for Digital Fundamental Rights', 'id': 1246544499855278081, 'id_str': '1246544499855278081', 'indices': [16, 26]}, {'screen_name': 'JeanMarieCAVADA', 'name': 'Jean-Marie CAVADA', 'id': 378480926, 'id_str': '378480926', 'indices': [30, 46]}, {'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [107, 122]}];RT @iDFRights: .@iDFRights et @JeanMarieCAVADA seront au rendez-vous de cette 1ʳᵉ édition des colloques de @SouveraineTech https://t.co/tma…
206;Apolline de Malherbe;RMCInfo;148583252;3;0;Mon Mar 20 07:03:55 +0000 2023;True;[];[{'screen_name': 'RMCInfo', 'name': 'RMC', 'id': 123830541, 'id_str': '123830541', 'indices': [3, 11]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [15, 28]}];RT @RMCInfo: 🎙 @BrunoLeMaire, ministre de l’Économie, des Finances et de la Souveraineté industrielle et numérique, est l'invité du #FaceÀF…
208;daniel;JohannFourmond;9,92681E+17;1;0;Mon Mar 20 06:43:54 +0000 2023;True;[{'text': 'ComPol', 'indices': [21, 28]}, {'text': 'ReformeDesRetraites', 'indices': [29, 49]}, {'text': 'MotionDeCensure', 'indices': [50, 66]}];[{'screen_name': 'JohannFourmond', 'name': 'Johann Fourmond', 'id': 86016926, 'id_str': '86016926', 'indices': [3, 18]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @JohannFourmond: [#ComPol #ReformeDesRetraites #MotionDeCensure]

Bruno le Maire @BrunoLeMaire, ministre de l’Économie, des Finances et…"
212;Lycrem 2.0🇫🇷🇪🇺  MacronardsFM🎙;RMCInfo;1,37614E+18;3;0;Sun Mar 19 21:34:04 +0000 2023;True;[];[{'screen_name': 'RMCInfo', 'name': 'RMC', 'id': 123830541, 'id_str': '123830541', 'indices': [3, 11]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [15, 28]}];RT @RMCInfo: 🎙 @BrunoLeMaire, ministre de l’Économie, des Finances et de la Souveraineté industrielle et numérique, est l'invité du #FaceÀF…
215;👾DFIR💻;NFrance_cloud;3572912359;1;0;Sun Mar 19 17:00:02 +0000 2023;True;[];[{'screen_name': 'NFrance_cloud', 'name': 'NFrance', 'id': 360682093, 'id_str': '360682093', 'indices': [3, 17]}];"RT @NFrance_cloud: Bénéficier des avantages du cloud privé et du cloud public ? ☁️
C'est possible avec le cloud hybride🌐
En savoir plus 👉 h…"
217;Ⓜ️BenoîtⓂ️Marine 2027❤️🇨🇵👣;MurielFIOL;358805940;3;0;Sun Mar 19 16:38:39 +0000 2023;True;[];[{'screen_name': 'MurielFIOL', 'name': 'Muriel FIOL', 'id': 2149062481, 'id_str': '2149062481', 'indices': [3, 14]}, {'screen_name': 'J_Bardella', 'name': 'Jordan Bardella', 'id': 1499400284, 'id_str': '1499400284', 'indices': [22, 33]}];RT @MurielFIOL: Merci @J_Bardella de dénoncer l’inertie de la France et de l’Union Européenne dans ce domaine et de prôner un investissemen…
220;Kaluche;LoigCG;203223622;9;0;Sat Mar 18 19:43:13 +0000 2023;True;[{'text': 'BreizhCTF', 'indices': [66, 76]}];[{'screen_name': 'LoigCG', 'name': 'Loïg Chesnais-Girard', 'id': 379083235, 'id_str': '379083235', 'indices': [3, 10]}];RT @LoigCG: Cette nuit, des centaines de jeunes se challengent au #BreizhCTF, une compétition de hacking « Capture the Flag ». Avoir des Wh…
