user_id;user_name;t_user;retweet_count;favorite_count;created_at;retweeted;hashtags;user_mentions;text
24154526;davidpaccoud;David Paccoud;10;0;Wed Apr 05 08:38:32 +0000 2023;True;[{'text': 'conférence', 'indices': [36, 47]}, {'text': 'IA', 'indices': [54, 57]}, {'text': 'éducation', 'indices': [66, 76]}];[{'screen_name': 'FunMooc', 'name': 'France Université Numérique', 'id': 3012435040, 'id_str': '3012435040', 'indices': [3, 11]}];"RT @FunMooc: Ravi d'annoncer qu’une #conférence sur l’#IA &amp; l’#éducation organisée par France Université Numérique aura lieu les 8 &amp; 9 juin…"
156663284;Yoann_Pantic;Yoann Pantic;0;0;Wed Apr 05 08:18:36 +0000 2023;False;[{'text': 'futurologue', 'indices': [109, 121]}, {'text': 'science', 'indices': [160, 168]}, {'text': 'souveraineténumérique', 'indices': [170, 192]}];[{'screen_name': 'hi_team', 'name': 'hi_team', 'id': 246498764, 'id_str': '246498764', 'indices': [33, 41]}, {'screen_name': 'Capgemini', 'name': 'Capgemini', 'id': 14109159, 'id_str': '14109159', 'indices': [92, 102]}, {'screen_name': 'Bouche2001', 'name': 'Geneviève Bouché', 'id': 19644677, 'id_str': '19644677', 'indices': [122, 133]}];"🚨 Dernières places pour le dîner @hi_team 24/04, Paris 7e! 🥂🍽️ Soirée avec Paul Hermelin de @Capgemini &amp; #futurologue @Bouche2001 🎤🌟 3 thèmes passionnants: #science, #souveraineténumérique &amp; réseaux sociaux🔬💻🗣️  Réservez vite👉 https://t.co/qKvloDN7Ti"
1502736149055516676;veroniq48093515;veronique schmit;23;0;Wed Apr 05 08:11:27 +0000 2023;True;[{'text': 'GrandEst', 'indices': [24, 33]}, {'text': 'protection', 'indices': [62, 73]}];[{'screen_name': 'MajoriteGE', 'name': 'Majorité Grand Est', 'id': 703136565061505027, 'id_str': '703136565061505027', 'indices': [3, 14]}];RT @MajoriteGE: Dans le #GrandEst, nous faisons le pari de la #protection des données🪪 car c'est un enjeu essentiel pour notre souveraineté…
770310972;apizee;apizee;0;0;Wed Apr 05 08:00:01 +0000 2023;False;[{'text': 'souveraineté', 'indices': [54, 67]}, {'text': 'données', 'indices': [118, 126]}];[];"Reprenez le contrôle de vos données maintenant ‼
 
La #souveraineté numérique permet de :

✓ Contrôler et réguler les #données
✓ Garantir le respect de la réglementation
✓ Créer la confiance avec les employés, les clients et les parties prenantes

➡️ https://t.co/yt5LZM01Ha https://t.co/fv0PIpJ3TG"
943488789841838083;DANVERSCHAERE;Daniel Verschaere;0;1;Wed Apr 05 06:01:24 +0000 2023;False;[];[];Wavestone est heureux d'accueillir au prochain Le Club | Les Echos Débats le ministre de la Transition numérique et des Télécommunications Mr Jean-Noël Barrot autour du thème de la souveraineté numérique et du digital le débat sera animé par …https://t.co/L4L5HV56iI
2154876378;FormaSecure;Sécurité Digitale;0;0;Wed Apr 05 04:20:12 +0000 2023;False;[];[];FIC 2023 : sécurité du cloud et souveraineté numérique - https://t.co/rldSQRylkA https://t.co/MZdtnpMdr4
709679414964047873;azimmerle_;Amandine Laveau Zimmerlé;23;0;Tue Apr 04 22:43:22 +0000 2023;True;[{'text': 'GrandEst', 'indices': [24, 33]}, {'text': 'protection', 'indices': [62, 73]}];[{'screen_name': 'MajoriteGE', 'name': 'Majorité Grand Est', 'id': 703136565061505027, 'id_str': '703136565061505027', 'indices': [3, 14]}];RT @MajoriteGE: Dans le #GrandEst, nous faisons le pari de la #protection des données🪪 car c'est un enjeu essentiel pour notre souveraineté…
85193281;patricianegrit;Patricia;8;0;Tue Apr 04 21:20:49 +0000 2023;True;[{'text': 'blockchain', 'indices': [101, 112]}];[{'screen_name': 'Alliancy_lemag', 'name': 'Alliancy Le Mag', 'id': 912513222, 'id_str': '912513222', 'indices': [3, 18]}, {'screen_name': 'HayatOutahar', 'name': 'Hayat Outahar', 'id': 19390969, 'id_str': '19390969', 'indices': [37, 50]}, {'screen_name': 'MasterDevFrance', 'name': 'MasterDevFrance', 'id': 1612427198, 'id_str': '1612427198', 'indices': [63, 79]}];RT @Alliancy_lemag: 📣 Entretien avec @HayatOutahar marraine du @MasterDevFrance et spécialiste de la #blockchain https://t.co/JBKA3tTX77 #m…
162135773;parisnum777;Paris Num. 777;8;0;Tue Apr 04 21:20:25 +0000 2023;True;[{'text': 'blockchain', 'indices': [101, 112]}];[{'screen_name': 'Alliancy_lemag', 'name': 'Alliancy Le Mag', 'id': 912513222, 'id_str': '912513222', 'indices': [3, 18]}, {'screen_name': 'HayatOutahar', 'name': 'Hayat Outahar', 'id': 19390969, 'id_str': '19390969', 'indices': [37, 50]}, {'screen_name': 'MasterDevFrance', 'name': 'MasterDevFrance', 'id': 1612427198, 'id_str': '1612427198', 'indices': [63, 79]}];RT @Alliancy_lemag: 📣 Entretien avec @HayatOutahar marraine du @MasterDevFrance et spécialiste de la #blockchain https://t.co/JBKA3tTX77 #m…
4019712165;GillesFremiot;Gilles Fremiot;23;0;Tue Apr 04 20:34:35 +0000 2023;True;[{'text': 'GrandEst', 'indices': [24, 33]}, {'text': 'protection', 'indices': [62, 73]}];[{'screen_name': 'MajoriteGE', 'name': 'Majorité Grand Est', 'id': 703136565061505027, 'id_str': '703136565061505027', 'indices': [3, 14]}];RT @MajoriteGE: Dans le #GrandEst, nous faisons le pari de la #protection des données🪪 car c'est un enjeu essentiel pour notre souveraineté…
